"Gene_ID","GSM7329492","GSM7329493","GSM7329494","GSM7329495","GSM7329500","GSM7329501","GSM7329502","GSM7329506","GSM7329507","GSM7329508"
"Slc12a6",2372,2390,2206,4032,1845,2161,2307,2426,2643,3419
"Slc12a7",39,67,33,182,36,44,67,53,81,55
"Slc12a8",153,98,131,230,95,104,94,114,102,117
"Slc12a9",169,190,155,362,146,198,148,126,233,223
"Slc13a1",57,56,69,114,40,29,49,44,34,51
"Slc13a2",0,0,0,0,0,0,0,0,0,1
"Slc13a2os",0,0,0,0,0,0,0,0,0,0
"Slc13a3",351,378,375,1093,299,364,357,353,513,650
"Slc13a4",296,571,387,1317,272,438,323,424,682,564
"Slc13a5",264,232,202,479,132,169,155,199,233,323
"Slc14a1",930,893,846,1977,752,898,864,1169,1281,1543
"Slc14a2",6,6,4,10,4,0,7,9,12,4
"Slc15a1",0,2,2,1,0,0,1,0,1,0
"Slc15a2",1097,1896,1402,2512,1140,1399,1486,1114,1103,1243
"Slc15a3",130,88,51,93,62,59,49,152,184,246
"Slc15a4",216,208,177,463,189,137,175,230,260,284
"Slc15a5",15,11,8,31,10,9,3,10,7,18
"Slc16a1",2142,1754,1823,3859,1472,1425,1541,1720,2319,2783
"Slc16a10",138,106,91,302,145,193,161,148,122,185
"Slc16a11",347,411,413,964,378,446,345,224,235,301
"Slc16a12",78,144,77,297,61,55,94,95,124,117
"Slc16a13",125,142,117,257,77,88,85,93,89,144
"Slc16a14",212,195,166,349,132,128,139,171,178,215
"Slc16a2",385,555,374,1318,239,303,295,484,669,477
"Slc16a3",9,2,1,12,2,2,3,15,5,3
"Slc16a4",105,142,115,256,75,86,90,127,103,107
"Slc16a5",0,0,0,0,2,0,0,2,5,0
"Slc16a6",475,439,466,915,287,365,374,408,549,566
"Slc16a7",342,341,276,562,254,267,266,300,319,436
"Slc16a8",1,8,4,33,0,0,0,11,19,4
"Slc16a9",149,209,154,399,122,129,150,167,229,290
"Slc17a1",0,0,0,0,0,0,0,0,0,0
"Slc17a2",0,0,1,0,0,1,1,0,0,0
"Slc17a3",1,0,0,0,0,1,0,0,0,0
"Slc17a4",0,0,0,0,0,0,0,0,0,0
"Slc17a5",544,548,500,1056,400,415,428,456,567,725
"Slc17a6",2322,1497,773,1447,2118,501,2281,905,3828,2937
"Slc17a7",7679,8024,7181,20052,4961,5718,5236,6504,6692,10003
"Slc17a8",8,7,5,8,8,17,4,2,4,6
"Slc17a9",0,1,5,0,1,1,0,0,0,0
"Slc18a1",10,7,3,10,3,5,5,5,7,12
"Slc18a2",25,3,6,18,3,0,5,2,48,3
"Slc18a3",0,0,0,2,0,0,0,0,0,2
"Slc18b1",423,451,413,822,327,352,346,437,452,561
"Slc19a1",114,126,130,427,119,108,120,127,143,183
"Slc19a2",378,346,342,713,312,348,357,373,483,579
"Slc19a3",97,97,108,207,54,45,92,82,85,98
"Slc1a1",1522,1273,1242,2368,1190,920,1217,1203,1682,1958
"Slc1a2",34341,28619,23418,47934,20654,19308,26306,38758,54372,53385
"Slc1a3",50772,47786,50365,85892,32841,38678,39987,48815,45277,71018
"Slc1a4",543,513,447,1092,460,426,483,532,847,873
"Slc1a5",26,39,24,76,11,14,21,18,31,44
"Slc1a6",1852,1948,2037,4407,1283,1357,1460,1692,1812,2671
"Slc1a7",0,0,0,1,0,0,0,0,1,0
"Slc20a1",6191,5926,6816,13196,4800,5463,5348,5605,5902,8134
"Slc20a2",2232,2156,2209,4892,1961,1853,2074,2286,2554,3393
"Slc22a1",1,0,0,1,0,0,0,1,3,2
"Slc22a12",3,5,2,10,2,3,3,3,0,3
"Slc22a13",0,0,0,0,0,0,0,1,0,1
"Slc22a13b-ps",2,4,5,13,4,10,7,1,5,4
"Slc22a14",0,0,0,2,0,1,1,0,0,0
"Slc22a15",556,526,463,1049,361,442,417,463,462,543
"Slc22a16",0,0,0,0,0,0,0,0,0,0
"Slc22a17",2181,2332,2188,5994,2003,1762,1948,2141,3287,3308
"Slc22a18",3,8,0,12,4,4,3,2,2,2
"Slc22a19",0,0,0,2,0,0,0,0,0,0
"Slc22a2",8,7,8,15,6,0,6,2,5,7
"Slc22a20",0,0,0,0,0,0,0,0,0,0
"Slc22a21",16,23,24,44,14,10,16,11,15,34
"Slc22a22",1,0,0,0,0,0,0,0,0,0
"Slc22a23",1272,1123,1123,2561,972,948,1084,1147,1649,1770
"Slc22a26",0,0,0,0,0,0,0,0,0,0
"Slc22a27",0,0,0,0,0,0,0,0,0,0
"Slc22a28",0,0,0,0,0,0,0,0,0,0
"Slc22a29",0,2,0,1,0,0,0,0,0,1
"Slc22a3",15,7,2,7,4,4,3,2,13,14
"Slc22a30",0,0,0,1,0,1,0,0,0,0
"Slc22a4",938,953,916,1855,705,857,832,766,737,1083
"Slc22a5",190,252,168,427,158,157,154,189,254,287
"Slc22a6",91,108,109,298,108,146,93,93,133,157
"Slc22a7",0,0,0,1,0,0,0,2,0,1
"Slc22a8",249,266,222,609,205,259,242,211,274,404
"Slc23a1",0,0,1,0,0,0,0,0,1,0
"Slc23a2",3322,3215,2824,7068,2697,2847,3133,3505,4344,5196
"Slc23a3",0,2,0,0,0,0,0,0,0,0
"Slc24a1",3,10,6,26,1,4,3,15,23,10
"Slc24a2",13958,12676,12142,21639,10134,10780,12321,15059,18203,20751
"Slc24a3",4037,3878,3846,8166,3561,3409,3511,4136,4390,6143
"Slc24a4",62,64,29,124,53,27,41,53,119,80
"Slc24a5",23,36,13,62,6,8,9,44,76,45
"Slc25a1",312,331,257,727,217,237,301,316,450,445
"Slc25a10",104,138,95,257,83,75,77,103,162,191
"Slc25a11",1342,1412,1317,2973,1052,1105,1206,1372,1766,2314
"Slc25a12",3694,3429,3200,7676,2915,2818,3041,3478,4283,5816
"Slc25a13",93,103,85,154,63,59,90,122,135,146
"Slc25a14",610,646,578,1194,474,504,540,603,753,1011
"Slc25a15",488,485,423,866,320,342,427,397,511,628
"Slc25a16",1109,1048,952,1908,740,767,854,1016,1044,1372
"Slc25a17",464,492,445,932,346,367,406,412,493,680
"Slc25a18",420,400,348,972,434,355,410,463,751,769
"Slc25a19",477,515,462,1117,361,400,398,358,472,548
"Slc25a2",4,7,1,5,7,5,7,1,5,9
"Slc25a20",257,272,215,548,205,179,216,283,356,464
"Slc25a21",19,15,21,39,23,17,22,30,34,20
"Slc25a22",2073,2284,1964,5489,1595,1655,1650,1690,2117,2781
"Slc25a23",5030,5522,5139,13434,4139,4857,4730,4450,5063,7109
"Slc25a24",64,77,69,144,44,45,64,69,79,83
"Slc25a25",1320,1060,1126,2611,984,998,1066,1245,1768,1936
"Slc25a26",102,114,116,268,91,113,85,111,116,202
"Slc25a27",918,946,863,1740,740,763,821,784,894,1121
"Slc25a28",309,302,291,799,336,338,314,326,290,496
"Slc25a29",171,166,183,506,137,147,126,159,170,276
"Slc25a3",7839,7937,7328,17185,5948,6443,6838,7564,9012,12193
"Slc25a30",130,158,136,391,93,113,101,151,209,204
"Slc25a31",5,3,15,11,0,2,5,4,0,7
"Slc25a32",427,354,442,769,307,351,352,306,366,491
"Slc25a33",811,836,645,1388,533,484,610,745,1032,1381
"Slc25a34",71,79,77,170,48,45,44,93,121,231
"Slc25a35",126,152,118,253,94,123,94,83,111,190
"Slc25a36",2027,2016,1862,3592,1778,1661,2041,1803,2183,2622
"Slc25a37",588,588,623,1103,571,531,582,485,626,827
"Slc25a38",239,267,273,530,204,173,217,245,343,450
"Slc25a39",463,531,514,1259,448,357,424,497,681,797
"Slc25a4",11549,11704,10184,22301,8325,8604,10116,12157,13248,18587
"Slc25a40",538,574,518,991,473,471,573,521,554,750
"Slc25a41",16,9,12,19,12,6,19,4,22,16
"Slc25a42",292,378,304,768,287,350,274,265,334,379
"Slc25a43",1,1,0,1,2,0,3,2,5,1
"Slc25a44",1708,1729,1644,3787,1240,1352,1362,1393,1565,2252
"Slc25a45",57,67,62,142,62,53,49,48,67,67
"Slc25a46",4062,3757,3772,6746,2800,2922,3341,3166,3384,4528
"Slc25a47",6,7,5,32,2,6,2,3,18,22
"Slc25a48",5,3,5,8,0,1,1,3,8,15
"Slc25a5",5057,5188,4841,10620,3197,3347,3838,4804,5602,7627
"Slc25a5-ps",8,5,3,8,3,3,4,0,4,7
"Slc25a51",2088,1976,1895,4270,1565,1678,1786,1893,2243,2783
"Slc25a53",406,407,373,689,309,286,336,419,418,520
"Slc25a54",0,1,0,0,0,0,0,0,0,0
"Slc26a1",23,25,21,61,20,15,31,17,19,37
"Slc26a10",12,6,15,21,9,6,11,4,12,11
"Slc26a11",145,150,155,295,124,124,105,88,104,158
"Slc26a2",641,662,618,1291,471,601,532,581,669,903
"Slc26a3",9,2,0,3,3,3,1,6,0,1
"Slc26a4",0,0,0,0,0,1,0,0,0,0
"Slc26a5",6,5,5,6,8,3,6,4,4,11
"Slc26a6",140,166,118,307,99,97,110,116,96,138
"Slc26a7",71,176,150,284,100,144,128,160,192,159
"Slc26a8",11,12,23,33,21,27,14,4,21,18
"Slc26a9",0,1,0,2,3,0,1,0,1,1
"Slc27a1",595,663,612,1547,513,527,541,568,787,864
"Slc27a2",78,52,51,103,54,31,59,56,120,155
"Slc27a3",20,16,8,31,16,5,15,6,36,28
"Slc27a4",1118,1120,1026,3002,805,821,790,1019,1391,1753
"Slc27a5",10,12,10,20,8,11,7,7,9,14
"Slc27a6",7,6,8,21,6,10,11,1,21,9
"Slc28a1",0,0,0,0,0,0,0,0,0,0
"Slc28a2",2,0,1,2,0,0,0,0,0,0
"Slc28a3",1,28,6,52,2,1,0,20,27,3
"Slc29a1",423,501,458,1017,420,467,392,372,459,532
"Slc29a2",95,94,118,258,126,114,84,86,142,129
"Slc29a3",472,446,449,891,281,323,317,406,576,639
"Slc29a4",438,432,413,1249,273,298,291,296,360,455
"Slc2a1",1625,1684,1546,3545,1173,1022,1199,1511,1722,2384
"Slc2a10",45,46,51,88,26,43,40,56,45,65
"Slc2a12",98,290,126,568,72,70,77,257,361,199
"Slc2a13",4029,3432,2799,5219,1921,1593,1934,3385,3594,4637
"Slc2a2",0,0,0,2,0,1,1,0,0,0
"Slc2a3",3202,3101,2967,6667,2237,2393,2442,2845,3209,4393
"Slc2a4",147,132,137,427,121,174,188,172,178,249
"Slc2a4rg-ps",140,123,126,272,123,143,116,71,67,113
"Slc2a5",5,14,2,12,5,3,7,18,17,11
"Slc2a6",181,161,165,360,123,104,104,125,201,226
"Slc2a7",0,0,0,0,0,0,0,0,0,0
"Slc2a8",110,146,133,311,104,132,120,115,154,191
"Slc2a9",10,24,17,27,13,22,12,17,15,18
"Slc30a1",1139,1046,1005,1957,861,805,921,923,1205,1275
"Slc30a10",250,240,216,496,198,204,219,172,274,260
"Slc30a2",0,5,4,2,2,2,4,10,7,14
"Slc30a3",23,21,21,52,19,15,8,9,30,40
"Slc30a4",2802,2641,2531,5008,2035,2106,2452,2636,2663,3682
"Slc30a5",1391,1390,1360,2876,1024,1087,1211,1213,1271,1731
"Slc30a6",266,263,251,603,186,193,180,258,302,326
"Slc30a7",684,739,567,1350,548,647,621,597,777,917
"Slc30a8",0,0,0,0,1,0,0,2,0,0
"Slc30a9",5572,5465,4903,10193,4501,4354,5089,5059,6100,8175
"Slc31a1",835,1169,829,2703,591,617,623,932,1138,1051
"Slc31a2",216,233,219,516,192,242,230,235,205,295
"Slc32a1",1185,1180,1192,3156,1108,1087,1174,1433,1739,2171
"Slc33a1",1173,1107,1102,2170,807,808,983,981,1307,1502
"Slc34a1",0,0,0,0,0,0,0,0,0,0
"Slc34a2",2,6,3,4,3,1,1,4,0,2
"Slc34a3",2,1,3,1,0,1,0,3,3,1
"Slc35a1",566,618,527,1161,457,506,489,528,520,791
"Slc35a2",207,216,217,567,174,183,155,205,222,330
"Slc35a3",1132,1077,1025,2042,789,921,991,850,864,1099
"Slc35a4",515,598,518,1340,378,402,425,493,554,799
"Slc35a5",1421,1352,1232,2781,1031,1054,1202,1181,1416,1915
"Slc35b1",808,806,842,1538,523,498,628,714,744,1013
"Slc35b2",202,250,227,652,197,198,190,220,284,362
"Slc35b3",190,203,201,369,161,193,183,159,196,284
"Slc35b4",1253,1214,1262,2457,1007,1008,1155,1244,1589,1748
"Slc35c1",301,302,325,687,202,207,234,250,291,416
"Slc35c2",474,433,490,946,325,302,370,346,421,627
"Slc35d1",404,404,441,831,372,391,409,287,424,438
"Slc35d2",13,19,16,32,8,8,10,9,16,18
"Slc35d3",12,14,8,29,20,4,20,12,21,24
"Slc35e1",1249,1287,1231,2899,1024,1071,1227,1183,1461,1814
"Slc35e2",1921,1868,1716,3930,1272,1487,1724,2098,1958,2497
"Slc35e3",894,899,921,1784,679,778,767,957,1201,1291
"Slc35e4",300,278,311,671,190,167,202,247,281,499
"Slc35f1",1141,988,957,1687,1019,741,1037,971,1426,1707
"Slc35f2",59,84,55,163,50,52,53,47,63,95
"Slc35f3",689,695,758,1304,582,621,601,731,729,1026
"Slc35f4",128,163,124,220,120,74,129,93,181,153
"Slc35f5",352,358,335,869,261,321,303,309,379,451
"Slc35f6",457,426,407,1022,331,342,405,427,596,679
"Slc35g1",84,87,86,186,60,90,83,96,89,142
"Slc35g2",991,1002,868,1741,731,747,868,851,1039,1375
"Slc35g3",3,0,0,1,1,0,1,1,0,0
"Slc36a1",1302,1185,1198,2827,946,1033,1073,1234,1437,1842
"Slc36a1os",0,0,0,0,0,0,0,0,0,0
"Slc36a2",14,20,6,21,15,7,5,13,31,19
"Slc36a3",0,0,0,0,0,0,0,0,0,0
"Slc36a3os",0,0,0,0,0,0,0,0,0,0
"Slc36a4",2320,2106,1847,4089,1866,1736,1982,1937,2491,3067
"Slc37a1",28,38,27,84,27,25,26,29,38,44
"Slc37a2",25,64,43,114,23,15,20,76,78,42
"Slc37a3",893,842,911,1912,637,658,761,768,989,1191
"Slc37a4",136,171,145,365,129,117,116,128,209,201
"Slc38a1",12638,11938,10729,22330,9069,9570,10993,13214,15978,18847
"Slc38a10",961,989,888,2393,736,774,753,945,1201,1394
"Slc38a11",44,51,29,80,30,35,15,19,44,30
"Slc38a2",7397,6681,6486,13357,5549,6563,6720,6467,7381,9824
"Slc38a3",726,726,630,1884,516,529,587,688,1023,1070
"Slc38a4",5,5,4,27,5,8,6,7,6,7
"Slc38a5",23,29,19,81,27,24,28,10,38,22
"Slc38a6",81,101,80,163,80,103,103,69,80,88
"Slc38a7",331,340,393,797,308,371,307,294,394,458
"Slc38a8",5,12,6,16,2,6,7,8,8,6
"Slc38a9",542,504,439,1014,436,469,453,449,551,647
"Slc39a1",710,733,729,1634,486,525,579,687,845,1049
"Slc39a1-ps",0,0,0,2,0,0,1,0,0,1
"Slc39a10",3728,3328,3244,6454,2817,2788,3320,2981,3771,4905
"Slc39a11",132,94,100,282,106,103,106,124,154,236
"Slc39a12",1826,1937,1549,3450,1396,1158,1452,1500,2161,2298
"Slc39a13",391,397,384,942,335,416,384,366,420,482
"Slc39a14",781,788,716,1586,598,621,675,840,1081,1283
"Slc39a2",46,49,48,89,46,78,55,28,37,44
"Slc39a3",676,656,691,1730,451,512,506,640,743,979
"Slc39a4",0,2,1,10,0,0,1,3,4,2
"Slc39a5",0,0,0,2,0,0,1,1,0,0
"Slc39a6",1195,1171,1091,2387,1074,1033,1191,1261,1514,1821
"Slc39a7",41,33,16,67,32,19,20,49,50,63
"Slc39a8",146,161,122,265,108,140,143,136,153,195
"Slc39a9",1270,1239,1162,2704,1003,986,1072,1189,1487,1783
"Slc3a1",23,10,10,16,9,7,9,36,49,66
"Slc3a2",1569,1509,1382,3476,1262,1302,1312,1562,1758,2300
"Slc40a1",240,202,166,399,155,166,159,125,259,229
"Slc41a1",1584,1685,1475,3747,1237,1365,1299,1698,2041,2481
"Slc41a2",585,546,514,1108,411,395,466,550,621,721
"Slc41a3",507,552,579,1327,399,456,452,541,594,850
"Slc43a1",3,5,7,11,2,1,1,2,5,9
"Slc43a2",3029,2883,2696,6433,1897,2215,2068,2650,2738,3985
"Slc43a3",12,15,13,47,8,14,12,9,18,8
"Slc44a1",3401,3327,2908,6199,2281,2172,2607,2756,3258,3859
"Slc44a2",788,904,747,1880,737,790,692,752,814,1086
"Slc44a3",3,2,2,11,0,2,2,6,11,1
"Slc44a4",0,1,0,0,0,0,1,0,0,1
"Slc44a5",143,169,131,244,142,164,184,115,161,173
"Slc45a1",487,526,477,1237,483,437,438,477,683,816
"Slc45a2",0,1,0,5,0,1,0,2,1,8
"Slc45a3",56,41,37,74,27,40,31,32,48,38
"Slc45a4",966,873,851,1894,751,690,821,880,1088,1357
"Slc46a1",51,73,68,208,51,33,47,84,120,140
"Slc46a2",0,0,0,0,2,0,0,0,0,0
"Slc46a3",278,307,228,657,199,197,227,251,291,482
"Slc47a1",53,108,113,197,71,109,89,94,115,114
"Slc47a2",0,1,0,0,1,1,0,0,0,0
"Slc48a1",1140,1276,1117,3007,939,898,972,1184,1392,1832
"Slc4a1",25,35,69,47,25,28,23,31,23,29
"Slc4a10",6974,6807,6305,11391,5590,5803,6299,6678,7390,9293
"Slc4a11",4,5,2,8,1,0,1,0,9,1
"Slc4a1ap",973,893,886,1703,712,774,844,938,974,1353
"Slc4a2",560,745,560,1733,430,394,382,692,985,822
"Slc4a3",1414,1439,1287,3199,1228,1302,1224,1121,1483,1829
"Slc4a4",15661,14794,11828,22452,9916,10831,12624,19101,21274,25592
"Slc4a5",38,275,112,660,36,40,23,245,360,136
"Slc4a7",984,876,909,1480,718,780,866,674,792,1144
"Slc4a8",1750,1620,1429,2997,1411,1313,1623,1652,2557,2624
"Slc4a9",6,1,1,5,4,5,5,4,5,5
"Slc50a1",256,278,293,685,245,301,266,233,251,348
"Slc51a",0,0,2,0,0,0,0,0,0,0
"Slc51b",0,0,0,0,0,0,0,0,0,0
"Slc52a2",115,107,112,295,101,114,98,102,121,178
"Slc52a3",30,37,41,88,30,17,26,23,34,44
"Slc5a1",337,329,354,620,265,268,241,304,318,438
"Slc5a10",0,0,1,0,0,0,0,3,1,0
"Slc5a11",38,33,34,77,18,21,19,33,43,29
"Slc5a12",0,0,0,0,0,0,0,0,0,0
"Slc5a2",4,5,7,9,4,5,4,6,2,11
"Slc5a3",1383,1338,1186,2203,824,869,1189,1799,2530,2375
"Slc5a4a",0,0,0,0,0,0,0,0,0,0
"Slc5a4b",0,0,0,0,0,0,0,0,0,0
"Slc5a5",25,40,24,144,16,36,25,35,71,56
"Slc5a6",300,332,305,775,257,258,269,288,402,513
"Slc5a7",8,4,10,38,2,1,3,17,29,5
"Slc5a8",0,0,1,1,2,0,0,2,0,0
"Slc5a9",0,0,1,2,1,0,2,0,1,0
"Slc6a1",13216,13203,12880,27366,11588,11878,12736,12462,13724,18763
"Slc6a11",1999,1348,829,2261,2368,756,2087,1631,6042,3586
"Slc6a12",23,40,40,100,32,31,31,45,58,72
"Slc6a13",123,141,160,474,123,198,139,115,186,248
"Slc6a14",1,2,0,0,0,1,1,2,0,0
"Slc6a15",2516,2414,2023,4631,2000,2137,2347,2352,2428,3461
"Slc6a16",9,4,1,8,5,3,1,0,4,3
"Slc6a17",7174,6445,6330,14032,4877,4906,5526,6999,8562,10562
"Slc6a18",0,0,0,0,0,0,0,0,0,0
"Slc6a19",3,5,2,7,1,2,3,15,12,2
"Slc6a19os",0,0,0,0,0,0,0,0,0,0
"Slc6a2",10,1,6,14,3,0,4,7,54,0
"Slc6a20a",309,403,328,1030,283,390,293,314,368,438
"Slc6a20b",0,0,3,1,2,4,1,1,0,0
"Slc6a3",0,3,0,3,1,2,3,0,1,5
"Slc6a4",11,1,1,7,2,1,1,0,3,0
"Slc6a5",819,859,605,1455,488,579,681,993,1812,1157
"Slc6a6",3619,3297,3152,6538,2603,3078,2951,3314,3877,4430
"Slc6a7",197,166,155,316,249,159,179,156,313,330
"Slc6a8",2734,2683,2756,5307,2381,2378,2269,2507,2780,3949
"Slc6a9",1453,1361,1311,3253,1160,1153,1221,1459,1982,2466
"Slc7a1",786,761,669,1642,618,708,719,833,1067,1259
"Slc7a10",492,494,432,1174,327,337,344,418,542,619
"Slc7a11",691,722,546,1260,589,619,643,702,1178,994
"Slc7a12",0,0,0,0,0,0,0,0,0,0
"Slc7a13",0,0,1,0,0,0,0,0,0,3
"Slc7a14",2582,2171,1926,3826,2024,2058,2286,3296,4006,4649
"Slc7a15",0,0,0,0,0,0,0,0,0,0
"Slc7a2",917,917,704,1349,643,705,786,1037,1332,1609
"Slc7a3",30,38,23,71,46,16,45,33,67,60
"Slc7a4",210,223,194,576,168,137,139,144,245,285
"Slc7a5",1046,994,911,2444,787,756,757,1015,1090,1579
"Slc7a6",417,475,403,943,319,370,352,319,374,453
"Slc7a6os",519,509,432,957,397,376,361,416,451,614
"Slc7a7",12,13,10,39,16,9,5,11,15,11
"Slc7a8",877,912,801,1854,694,726,662,673,788,964
"Slc7a9",0,0,0,0,0,0,0,0,0,0
"Slc8a1",883,769,630,1187,469,479,495,711,934,919
"Slc8a2",2170,2281,1979,4616,1276,1505,1366,1732,1700,2711
"Slc8a3",1175,1077,1111,2074,797,862,961,1212,1417,1735
"Slc8b1",92,98,91,252,64,81,81,112,109,119
"Slc9a1",779,760,716,1800,639,581,696,748,1036,1222
"Slc9a2",68,92,93,175,68,106,76,78,116,142
"Slc9a3",114,98,106,245,102,103,82,94,100,137
"Slc9a3r1",885,868,773,1906,588,556,637,898,999,1233
"Slc9a3r2",1360,1392,1516,3169,1018,1135,1046,1245,1375,1829
"Slc9a4",12,12,3,20,12,8,11,7,6,14
"Slc9a5",762,803,782,1727,739,849,736,669,794,1034
"Slc9a6",4351,4077,3709,8280,3681,3684,4313,4346,5006,6535
"Slc9a7",733,609,506,1248,439,500,579,650,1045,922
"Slc9a8",673,682,628,1546,598,652,584,585,734,957
"Slc9a9",195,166,198,423,180,153,194,182,274,270
"Slc9b1",0,0,0,2,1,1,0,2,1,0
"Slc9b2",20,29,24,29,17,24,15,25,39,29
"Slc9c1",0,0,0,0,0,0,0,0,0,0
"Slco1a1",0,0,0,0,0,0,0,0,0,0
"Slco1a4",1311,1311,1107,2203,1082,1075,1237,971,1235,1412
"Slco1a5",11,15,8,13,8,2,7,3,3,6
"Slco1a6",0,1,0,2,0,0,0,0,0,0
"Slco1b2",2,0,1,0,0,3,1,1,0,2
"Slco1c1",1072,1230,1017,2416,832,779,891,1013,1615,1319
"Slco2a1",77,123,152,221,81,94,68,101,127,133
"Slco2b1",147,170,118,298,86,68,75,86,174,197
"Slco3a1",1374,1313,1193,2397,832,841,933,1120,1274,1506
"Slco4a1",238,219,252,663,198,259,201,173,194,310
"Slco4c1",34,25,19,31,29,16,34,20,34,38
"Slco5a1",68,64,49,100,54,51,66,41,76,74
"Slco6b1",0,0,0,0,0,0,0,0,0,0
"Slco6c1",0,0,0,1,0,0,0,0,0,0
"Slco6d1",0,0,0,0,0,0,0,0,0,0
"Slfn1",3,0,2,3,0,1,0,0,1,1
"Slfn10-ps",2,3,0,4,0,1,1,3,4,2
"Slfn14",1,0,2,0,1,1,0,1,2,0
"Slfn2",17,6,10,29,9,7,16,13,23,25
"Slfn3",22,24,8,21,18,21,9,33,30,19
"Slfn4",0,1,0,2,0,1,0,1,0,0
"Slfn5",183,186,165,302,118,113,135,150,182,170
"Slfn5os",0,1,0,0,0,0,0,0,0,0
"Slfn8",29,21,19,21,6,12,16,31,18,20
"Slfn9",21,14,8,19,5,9,5,6,13,9
"Slfnl1",0,0,0,0,0,0,0,0,0,0
"Slirp",535,567,470,947,394,441,447,621,624,897
"Slit1",35,10,6,31,76,4,58,17,138,63
"Slit2",118,165,100,281,135,57,128,198,445,211
"Slit3",255,190,178,456,158,177,180,174,253,259
"Slitrk1",1866,1672,1831,3647,1581,1630,1897,1764,1857,2510
"Slitrk2",1329,1239,957,2226,1245,1268,1385,1255,1507,1978
"Slitrk3",652,524,399,872,498,367,570,437,763,738
"Slitrk4",3502,2924,3032,5169,2660,2792,3185,2593,2621,3688
"Slitrk5",504,435,448,794,470,384,500,483,621,716
"Slitrk6",47,19,14,48,61,8,44,18,54,33
"Slk",3430,3366,2875,5546,2552,2837,2885,3284,3286,4279
"Slmap",3668,3684,3513,6439,2728,3053,3315,3315,3741,4869
"Slmapos2",0,0,0,0,0,0,0,0,0,0
"Slmo1",461,500,396,978,419,429,446,474,478,763
"Slmo2",998,902,862,1721,610,650,733,840,966,1316
"Sln",6,10,4,14,3,10,8,6,13,10
"Slpi",10,13,7,26,6,6,12,11,10,21
"Sltm",2755,2484,2515,4159,2508,2821,2796,2430,2450,3638
"Slu7",2327,2232,2115,4099,1797,1817,1911,1995,2280,3187
"Slurp1",0,0,0,0,0,0,0,0,0,0
"Slx",0,0,0,0,0,0,0,0,0,0
"Slx1b",235,247,244,532,181,197,168,230,249,360
"Slx4",835,767,689,1696,637,757,716,636,804,973
"Slx4ip",305,309,276,502,197,229,243,266,304,436
"Slxl1",0,0,0,0,0,0,0,0,0,0
"Sly",0,0,0,0,0,0,0,0,0,0
"Smad1",779,708,692,1636,627,632,679,679,764,1034
"Smad2",767,738,687,1459,589,673,651,730,933,1050
"Smad3",1197,1222,1255,2825,806,935,964,1348,1259,1885
"Smad4",1671,1604,1408,2994,1153,1332,1551,1639,1832,2310
"Smad5",1466,1532,1343,3055,1207,1310,1386,1526,1772,2229
"Smad6",20,34,27,51,10,20,24,18,27,49
"Smad7",659,587,481,1148,408,482,511,512,707,822
"Smad9",1454,1282,1164,2431,1068,1078,1234,1553,1710,2064
"Smagp",12,19,4,29,8,12,11,13,14,13
"Smap1",2859,2747,2722,5193,2202,2055,2361,2582,2811,3707
"Smap2",3513,3215,3143,6500,2615,2596,2986,3252,4042,5181
"Smarca1",641,579,581,1004,568,542,667,580,638,877
"Smarca2",9508,8673,8121,14522,7381,7774,8594,11154,11708,16613
"Smarca4",3125,2963,2791,6014,2328,2438,2670,3185,3846,5036
"Smarca5",4464,3968,3843,6748,3451,3397,3955,4141,4468,6115
"Smarca5-ps",9,7,3,7,8,9,12,6,13,18
"Smarcad1",1204,1165,998,1924,871,952,1133,1178,1194,1657
"Smarcal1",981,964,860,2053,800,843,874,1024,1267,1543
"Smarcb1",1125,1171,1165,2373,863,926,1059,1179,1270,1816
"Smarcc1",1338,1234,1126,2262,982,1111,1179,1400,1710,1906
"Smarcc2",8872,7949,7849,15938,6876,7492,7603,8344,9200,12422
"Smarcd1",1443,1302,1247,3039,1125,1170,1148,1281,1449,1952
"Smarcd2",899,893,842,2271,681,822,746,709,708,917
"Smarcd3",563,567,494,1299,552,502,515,611,835,1051
"Smarce1",1511,1558,1464,3110,1072,1150,1251,1294,1388,1877
"Smarce1-ps1",9,15,8,13,8,5,1,5,11,13
"Smc1a",4328,4076,4072,7217,3550,3740,3986,4733,4840,6953
"Smc1b",3,0,0,1,1,0,0,1,0,0
"Smc2",393,337,339,571,292,349,366,354,396,471
"Smc2os",8,10,1,12,5,4,10,6,9,12
"Smc3",3800,3521,3651,5773,3026,3227,3535,3533,3652,4898
"Smc4",795,724,728,1241,536,693,677,784,776,1121
"Smc5",1710,1606,1601,2585,1432,1592,1553,1336,1494,1924
"Smc6",3039,2812,2837,4421,2357,2507,2658,2612,2782,3606
"Smchd1",1989,1918,1785,2879,1410,1624,1782,2315,2414,3236
"Smco1",2,1,5,4,3,1,3,1,3,2
"Smco2",0,0,0,0,0,0,0,0,0,0
"Smco3",155,129,106,249,84,71,108,120,139,191
"Smco4",14,22,18,40,16,11,23,22,23,39
"Smcp",0,0,0,0,0,0,0,0,0,0
"Smcr8",1272,1198,1082,2506,1008,1091,1108,1432,1599,2028
"Smdt1",663,627,588,1450,443,445,517,628,710,995
"Smek1",2857,2626,2543,4748,2084,2243,2441,2315,2091,3064
