"Gene","GSM7994873","GSM7994882"
"Trafd1",360,349
"Traip",222,114
"Trak1",705,633
"Trak2",697,740
"Tram1",212,197
"Tram1l1",227,207
"Tram2",1,0
"Trank1",601,701
"Trap1",284,224
"Trap1a",0,0
"Trappc1",296,319
"Trappc10",406,391
"Trappc11",319,304
"Trappc12",256,237
"Trappc13",522,673
"Trappc2",12,12
"Trappc2l",395,308
"Trappc3",268,250
"Trappc3l",3,8
"Trappc4",419,308
"Trappc5",231,232
"Trappc6a",76,52
"Trappc6b",157,117
"Trappc8",106,106
"Trappc9",361,273
"Trat1",0,0
"Trcg1",0,0
"Trdmt1",19,16
"Trdn",2,1
"Treh",7,9
"Trem1",0,1
"Trem2",46,24
"Trem3",1,2
"Treml1",2,2
"Treml2",1,2
"Treml4",0,0
"Trerf1",105,102
"Trex1",72,79
"Trex2",0,0
"Trf",1001,1040
"Trh",19,4
"Trhde",91,57
"Trhr",75,28
"Trhr2",0,0
"Triap1",230,244
"Trib1",139,441
"Trib2",525,480
"Trib3",3,6
"Tril",323,237
"Trim10",0,0
"Trim11",194,199
"Trim12a",17,9
"Trim12c",9,14
"Trim13",61,41
"Trim14",7,3
"Trim15",1,1
"Trim16",6,10
"Trim17",2,1
"Trim2",4013,2462
"Trim21",10,4
"Trim23",118,83
"Trim24",301,217
"Trim25",29,29
"Trim26",100,80
"Trim27",126,148
"Trim28",736,579
"Trim29",2,0
"Trim3",164,154
"Trim30a",39,22
"Trim30b",0,1
"Trim30d",6,14
"Trim30e-ps1",0,0
"Trim31",0,0
"Trim32",1584,1540
"Trim33",463,427
"Trim34a",9,9
"Trim34b",0,0
"Trim35",977,785
"Trim36",27,33
"Trim37",2778,3364
"Trim38",0,0
"Trim39",132,95
"Trim40",1,2
"Trim41",310,333
"Trim42",0,1
"Trim43a",1,3
"Trim43b",4,6
"Trim43c",9,9
"Trim44",993,905
"Trim45",13,19
"Trim46",203,164
"Trim47",14,34
"Trim50",0,0
"Trim52",0,0
"Trim54",0,2
"Trim55",0,0
"Trim56",60,68
"Trim58",0,0
"Trim59",117,119
"Trim6",0,1
"Trim60",0,0
"Trim61",3,0
"Trim62",147,104
"Trim63",3,0
"Trim65",3,13
"Trim66",48,102
"Trim67",26,19
"Trim68",32,22
"Trim69",0,0
"Trim7",4,5
"Trim71",8,1
"Trim72",5,3
"Trim75",0,4
"Trim8",446,407
"Trim80",0,0
"Trim9",2372,2382
"Triml1",0,0
"Triml2",0,1
"Trio",876,648
"Triobp",47,33
"Trip10",33,22
"Trip11",578,480
"Trip12",1348,1201
"Trip13",1,1
"Trip4",284,215
"Trip6",95,83
"Triqk",88,68
"Trit1",160,116
"Trmt1",256,239
"Trmt10a",82,122
"Trmt10b",79,58
"Trmt10c",66,74
"Trmt11",44,46
"Trmt112",584,570
"Trmt12",57,59
"Trmt13",59,55
"Trmt1l",235,119
"Trmt2a",293,233
"Trmt2b",71,78
"Trmt44",20,32
"Trmt5",37,34
"Trmt6",585,418
"Trmt61a",107,76
"Trmt61b",74,75
"Trmu",44,65
"Trnau1ap",59,64
"Trnp1",1082,1008
"Trnt1",253,196
"Tro",1361,1006
"Troap",2,5
"Trove2",817,702
"Trp53",63,33
"Trp53bp1",877,699
"Trp53bp2",104,65
"Trp53cor1",10,4
"Trp53i11",262,300
"Trp53i13",35,19
"Trp53inp1",84,76
"Trp53inp2",540,681
"Trp53rka",194,165
"Trp53rkb",25,33
"Trp53tg5",0,0
"Trp63",5,2
"Trp73",17,8
"Trpa1",4,1
"Trpc1",22,26
"Trpc2",0,0
"Trpc3",40,111
"Trpc4",574,146
"Trpc4ap",562,568
"Trpc5",159,90
"Trpc5os",13,6
"Trpc6",151,65
"Trpc7",42,23
"Trpd52l3",0,0
"Trpm1",5,4
"Trpm2",247,216
"Trpm3",176,138
"Trpm4",30,44
"Trpm5",0,0
"Trpm6",6,10
"Trpm7",387,354
"Trpm8",1,1
"Trps1",512,301
"Trpt1",74,67
"Trpv1",0,0
"Trpv2",80,88
"Trpv3",0,0
"Trpv4",0,4
"Trpv5",0,0
"Trpv6",8,18
"Trrap",685,484
"Trub1",299,248
"Trub2",128,151
"Try10",0,0
"Try4",0,0
"Try5",0,0
"Tsacc",7,6
"Tsc1",387,400
"Tsc2",742,667
"Tsc22d1",2806,2797
"Tsc22d2",257,254
"Tsc22d3",324,364
"Tsc22d4",468,378
"Tsen15",133,116
"Tsen2",50,58
"Tsen34",951,928
"Tsen54",32,37
"Tsfm",44,38
"Tsg101",288,247
"Tsga10",195,123
"Tsga13",1,1
"Tsga8",0,0
"Tshb",4,4
"Tshr",1,6
"Tshz1",481,561
"Tshz2",347,356
"Tshz3",213,561
"Tsix",20,11
"Tsks",2,5
"Tsku",4,1
"Tslp",8,2
"Tsn",1780,1809
"Tsnax",1219,1171
"Tsnaxip1",21,18
"Tspan1",0,1
"Tspan10",0,0
"Tspan11",3,26
"Tspan12",94,44
"Tspan13",2774,1580
"Tspan14",204,342
"Tspan15",66,41
"Tspan17",231,259
"Tspan18",196,25
"Tspan2",402,383
"Tspan2os",2,1
"Tspan3",1455,1287
"Tspan31",117,106
"Tspan32",0,0
"Tspan33",165,117
"Tspan4",76,39
"Tspan5",1115,1580
"Tspan6",105,57
"Tspan7",4044,4674
"Tspan8",0,0
"Tspan9",271,162
"Tspear",0,0
"Tspo",24,27
"Tspo2",0,0
"Tspy-ps",0,0
"Tspyl1",1200,1098
"Tspyl2",294,252
"Tspyl3",150,153
"Tspyl4",985,643
"Tspyl5",506,511
"Tsr1",297,240
"Tsr2",644,495
"Tsr3",333,309
"Tssc1",317,309
"Tssc4",287,290
"Tssk1",0,0
"Tssk2",1,0
"Tssk3",2,2
"Tssk4",2,4
"Tssk5",0,0
"Tssk6",7,2
"Tst",44,23
"Tsta3",131,114
"Tstd1",13,7
"Tstd2",243,336
"Tstd3",200,172
"Tsx",0,0
"Ttbk1",255,260
"Ttbk2",703,729
"Ttc1",501,498
"Ttc12",18,15
"Ttc13",303,262
"Ttc14",1412,1363
"Ttc16",72,83
"Ttc17",125,158
"Ttc19",708,660
"Ttc21a",8,4
"Ttc21b",52,37
"Ttc22",2,2
"Ttc23",9,5
"Ttc23l",0,0
"Ttc24",0,0
"Ttc25",11,11
"Ttc26",86,73
"Ttc27",71,61
"Ttc28",379,382
"Ttc29",2,0
"Ttc3",17137,15989
"Ttc30a1",30,15
"Ttc30a2",0,1
"Ttc30b",51,39
"Ttc32",44,27
"Ttc33",419,396
"Ttc34",9,8
"Ttc36",4,3
"Ttc37",43,41
"Ttc38",38,42
"Ttc39a",22,16
"Ttc39aos1",26,23
"Ttc39b",390,530
"Ttc39c",178,60
"Ttc39d",0,0
"Ttc4",437,378
"Ttc41",7,3
"Ttc5",86,65
"Ttc7",37,58
"Ttc7b",516,621
"Ttc8",116,63
"Ttc9",58,74
"Ttc9b",553,1293
"Ttc9c",276,229
"Ttf1",229,185
"Ttf2",8,5
"Tti1",238,263
"Tti2",112,97
"Ttk",5,6
"Ttl",423,692
"Ttll1",81,96
"Ttll10",0,0
"Ttll11",165,130
"Ttll12",78,92
"Ttll13",8,2
"Ttll2",0,0
"Ttll3",241,162
"Ttll4",15,5
"Ttll5",250,257
"Ttll6",0,2
"Ttll7",1360,1602
"Ttll8",14,4
"Ttll9",8,1
"Ttn",87,45
"Ttpa",18,3
"Ttpal",114,121
"Ttr",266,8632
"Ttyh1",3234,3154
"Ttyh2",84,86
"Ttyh3",1186,1310
"Tub",725,577
"Tuba1a",6833,5966
"Tuba1b",3316,3391
"Tuba1c",97,123
"Tuba3a",0,0
"Tuba3b",0,0
"Tuba4a",4151,4813
"Tuba8",44,33
"Tubal3",0,0
"Tubb1",0,0
"Tubb2a",4831,3234
"Tubb2a-ps2",2,0
"Tubb2b",3359,1599
"Tubb3",1263,1464
"Tubb4a",826,912
"Tubb4b",819,798
"Tubb5",4848,4879
"Tubb6",14,4
"Tubd1",11,8
"Tube1",20,3
"Tubg1",270,281
"Tubg2",304,385
"Tubgcp2",195,162
"Tubgcp3",148,115
"Tubgcp4",675,549
"Tubgcp5",152,207
"Tubgcp6",193,166
"Tufm",77,47
"Tuft1",7,7
"Tug1",296,293
"Tulp1",0,0
"Tulp2",24,12
"Tulp3",55,62
"Tulp4",588,521
"Tunar",114,53
"Tusc1",118,83
"Tusc2",544,591
"Tusc3",7,4
"Tusc5",6,5
"Tut1",100,83
"Tvp23a",131,131
"Tvp23b",175,180
"Twf1",196,131
"Twf2",210,293
"Twist1",6,1
"Twist2",15,6
"Twistnb",263,273
"Twsg1",127,84
"Txk",2,0
"Txlna",315,266
"Txlnb",3,5
"Txlng",130,116
"Txn1",758,723
"Txn2",738,615
"Txndc11",461,441
"Txndc12",117,81
"Txndc15",872,689
"Txndc16",184,172
"Txndc17",249,218
"Txndc2",0,0
"Txndc5",91,88
"Txndc8",0,0
"Txndc9",410,353
"Txnip",132,86
"Txnl1",637,469
"Txnl4a",564,450
"Txnl4b",62,47
"Txnrd1",347,262
"Txnrd2",58,55
"Txnrd3",49,34
"Tyk2",82,69
"Tymp",14,10
"Tyms",14,14
"Tyms-ps",4,3
"Tyr",2,0
"Tyro3",771,1781
"Tyrobp",60,57
"Tyrp1",0,5
"Tysnd1",85,94
"Tyw1",60,40
"Tyw3",90,101
"Tyw5",176,98
"U2af1",300,212
"U2af1l4",254,226
"U2af2",1046,992
"U2surp",1436,1263
"U90926",0,0
"Uaca",55,79
"Uap1",233,303
"Uap1l1",66,52
"Uba1",2946,2620
"Uba1y",0,0
"Uba2",311,232
"Uba3",236,140
"Uba5",571,436
"Uba52",2822,2432
"Uba6",158,127
"Uba7",21,16
"Ubac1",377,428
"Ubac2",269,215
"Ubald1",717,625
"Ubald2",0,0
"Ubap1",183,193
"Ubap1l",0,0
"Ubap2",330,298
"Ubap2l",1041,905
"Ubash3a",4,0
"Ubash3b",483,343
"Ubb",1,4
"Ubc",4709,5198
"Ubd",0,0
"Ube2a",206,136
"Ube2b",1295,1247
"Ube2c",7,5
"Ube2cbp",21,15
"Ube2d1",152,154
"Ube2d2a",1019,860
"Ube2d2b",2,1
"Ube2d3",853,839
"Ube2dnl1",0,0
"Ube2dnl2",0,0
"Ube2e1",558,505
"Ube2e2",292,252
"Ube2e3",489,540
"Ube2f",145,120
"Ube2g1",272,264
"Ube2g2",260,145
"Ube2h",851,819
"Ube2i",515,388
"Ube2j1",777,660
"Ube2j2",3,2
"Ube2k",2046,1529
"Ube2l3",1081,1130
"Ube2l6",6,5
"Ube2m",202,230
"Ube2n",783,635
"Ube2o",773,828
"Ube2q1",837,634
"Ube2q2",208,136
"Ube2ql1",701,712
"Ube2r2",1108,932
"Ube2s",147,134
"Ube2t",8,6
"Ube2u",0,0
"Ube2v1",648,692
"Ube2v2",428,387
"Ube2w",392,264
"Ube2z",413,363
"Ube3a",2761,2581
"Ube3b",515,502
"Ube3c",442,349
"Ube4a",154,95
"Ube4b",1072,1064
"Ube4bos3",0,1
"Ubfd1",123,87
"Ubiad1",42,12
"Ubl3",1526,1227
"Ubl4a",419,431
"Ubl4b",1,0
"Ubl5",1284,1323
"Ubl7",26,50
"Ublcp1",163,138
"Ubn1",942,999
"Ubn2",1275,1526
"Ubox5",48,55
"Ubp1",900,954
"Ubqln1",1411,1335
"Ubqln2",1147,912
"Ubqln3",0,0
"Ubqln4",435,404
"Ubqlnl",0,0
"Ubr1",400,367
"Ubr2",899,882
"Ubr3",718,795
"Ubr4",1619,1625
"Ubr5",903,768
"Ubr7",180,132
"Ubtd1",33,39
"Ubtd2",215,352
"Ubtf",583,470
"Ubtfl1",0,0
"Ubxn1",705,838
"Ubxn10",3,6
"Ubxn11",7,17
"Ubxn2a",286,272
"Ubxn2b",297,263
"Ubxn4",1410,1003
"Ubxn6",317,301
"Ubxn7",340,262
"Ubxn8",1276,1460
"Uchl1",6586,5230
"Uchl1os",6,6
"Uchl3",268,208
"Uchl4",78,61
"Uchl5",331,370
"Uck1",277,216
"Uck2",37,38
"Uckl1",138,128
"Uckl1os",86,108
"Ucma",14,7
"Ucn",0,0
"Ucn2",0,0
"Ucn3",0,0
"Ucp1",0,0
"Ucp2",42,32
"Ucp3",12,11
"Uevld",39,16
"Ufc1",300,277
"Ufd1l",717,703
"Ufl1",400,329
"Ufm1",376,310
"Ufsp1",66,73
"Ufsp2",444,471
"Ugcg",251,278
"Ugdh",102,120
"Uggt1",466,532
"Uggt2",108,105
"Ugp2",427,334
"Ugt1a1",0,0
"Ugt1a10",0,1
"Ugt1a2",1,0
"Ugt1a5",0,0
"Ugt1a6a",0,0
"Ugt1a6b",27,19
"Ugt1a7c",0,0
"Ugt1a9",0,0
"Ugt2a1",0,0
"Ugt2a2",0,0
"Ugt2a3",5,0
"Ugt2b1",18,0
"Ugt2b34",12,0
"Ugt2b35",1,0
"Ugt2b36",7,0
"Ugt2b37",1,0
"Ugt2b38",0,0
"Ugt2b5",14,0
"Ugt3a1",0,0
"Ugt3a2",1,0
"Ugt8a",222,353
"Uhmk1",71,64
"Uhrf1",1,9
"Uhrf1bp1",79,101
"Uhrf1bp1l",963,1033
"Uhrf2",286,219
"Uimc1",209,209
"Ulbp1",0,0
"Ulk1",433,590
"Ulk2",478,585
"Ulk3",89,152
"Ulk4",13,17
"Umad1",61,80
"Umod",0,0
"Umodl1",8,0
"Umps",67,35
"Unc119",186,132
"Unc119b",89,75
"Unc13a",948,1035
"Unc13b",280,252
"Unc13c",169,285
"Unc13d",2,2
"Unc45a",93,89
"Unc45b",13,20
"Unc50",230,211
"Unc5a",500,283
"Unc5b",332,292
"Unc5c",617,377
"Unc5cl",2,0
"Unc5d",229,225
"Unc79",464,363
"Unc80",1740,1675
"Unc93a",1,0
"Unc93b1",52,43
"Uncx",0,2
"Ung",17,31
"Unk",107,96
"Unkl",294,288
"Uox",6,5
"Upb1",3,6
"Upf1",985,980
"Upf2",735,780
"Upf3a",191,158
"Upf3b",629,502
"Upk1a",2,4
"Upk1b",7,1
"Upk2",1,0
"Upk3a",0,0
"Upk3b",0,0
"Upk3bl",0,0
"Upp1",10,6
"Upp2",68,52
"Uprt",0,0
"Uqcc1",302,249
"Uqcc2",449,373
"Uqcc3",153,141
"Uqcr10",1216,1012
"Uqcr11",677,579
"Uqcrb",800,737
"Uqcrc1",1026,1032
"Uqcrc2",2397,1827
"Uqcrfs1",751,596
"Uqcrh",2509,2199
"Uqcrq",2079,1809
"Urad",0,0
"Urah",20,22
"Urb1",25,33
"Urb2",30,11
"Urgcp",229,144
"Uri1",499,696
"Urm1",354,356
"Uroc1",2,0
"Urod",134,153
"Uros",61,51
"Usb1",69,49
"Use1",573,536
"Usf1",29,25
"Usf2",1285,1506
"Ush1c",1,6
"Ush1g",2,0
"Ush2a",0,0
"Ushbp1",39,60
"Usmg5",1177,887
"Uso1",464,355
"Usp1",437,398
"Usp10",298,258
"Usp11",803,597
"Usp12",259,244
"Usp13",234,270
"Usp14",1142,1051
"Usp15",723,703
"Usp16",611,564
"Usp17la",2,1
"Usp17lb",0,0
"Usp17lc",0,0
"Usp17ld",0,0
"Usp17le",0,0
"Usp18",7,9
"Usp19",487,459
"Usp2",944,1162
"Usp20",509,417
"Usp21",342,301
"Usp22",1529,1334
"Usp24",410,299
"Usp25",304,220
"Usp26",0,0
"Usp27x",85,104
"Usp28",74,80
"Usp29",831,922
"Usp3",153,124
"Usp30",82,72
"Usp31",394,389
"Usp32",414,502
"Usp33",537,528
"Usp34",2594,2654
"Usp35",103,102
"Usp36",343,311
"Usp37",159,117
"Usp38",133,73
"Usp39",296,196
"Usp4",341,383
"Usp40",171,162
"Usp42",260,333
"Usp43",1,9
"Usp44",0,0
"Usp45",242,202
"Usp46",411,314
"Usp47",696,600
"Usp48",909,947
"Usp49",39,43
"Usp5",395,411
"Usp50",3,0
"Usp51",67,36
"Usp53",140,87
"Usp54",170,157
"Usp6nl",23,36
"Usp7",1670,1888
"Usp8",637,647
"Usp9x",706,725
"Usp9y",0,0
"Uspl1",246,195
"Ust",325,87
"Utf1",0,0
"Utp11l",158,129
"Utp14a",90,97
"Utp14b",278,247
"Utp15",146,94
"Utp18",148,101
"Utp20",155,153
"Utp23",138,114
"Utp3",608,545
"Utp6",174,130
"Utrn",485,651
"Uts2",0,2
"Uts2b",0,0
"Uts2r",3,1
"Uty",155,145
"Uvrag",173,158
"Uvssa",232,225
"Uxs1",34,42
"Uxt",24,16
"V1ra8",0,0
"V1rd18",0,0
"V1rd19",0,0
"Vac14",78,83
"Vamp1",645,743
"Vamp2",6346,6487
"Vamp3",158,150
"Vamp4",407,421
"Vamp5",18,18
"Vamp7",0,0
"Vamp8",55,36
"Vangl1",49,63
"Vangl2",15,23
"Vapa",1095,1029
"Vapb",1207,1179
"Vars",162,136
"Vars2",148,151
"Vash1",250,192
"Vash2",13,17
"Vasn",63,80
"Vasp",111,72
"Vat1",31,28
"Vat1l",133,160
"Vaultrc5",1,4
"Vav1",11,15
"Vav2",2,1
"Vav3",59,26
"Vax1",1,2
"Vax2",0,0
"Vax2os",0,0
"Vbp1",324,234
"Vcam1",186,122
"Vcan",237,175
"Vcl",174,204
"Vcp",2602,2492
"Vcpip1",702,619
"Vcpkmt",33,41
"Vdac1",2547,2209
"Vdac2",1178,1043
"Vdac3",441,412
"Vdr",3,1
"Vegfa",401,440
"Vegfb",506,561
"Vegfc",14,8
"Veph1",3,0
"Vezf1",429,487
"Vezt",542,600
"Vgf",1107,1184
"Vgll1",0,0
"Vgll2",4,0
"Vgll3",44,13
"Vgll4",87,116
"Vhl",245,228
"Vil1",19,7
"Vill",13,24
"Vim",254,222
"Vimp",801,813
"Vip",106,197
"Vipas39",226,198
"Vipr1",109,106
"Vipr2",1,3
"Vit",44,6
"Vkorc1",136,104
"Vkorc1l1",167,152
"Vldlr",799,648
"Vma21",244,276
"Vmac",71,65
"Vmn1r-ps103",0,0
"Vmn1r-ps79",0,0
"Vmn1r1",0,0
"Vmn1r10",0,0
"Vmn1r100",0,0
"Vmn1r101",0,0
"Vmn1r103",0,0
"Vmn1r104",0,0
"Vmn1r107",0,0
"Vmn1r11",0,0
"Vmn1r111",0,0
"Vmn1r112",0,0
"Vmn1r113",0,0
"Vmn1r114",0,0
"Vmn1r115",0,0
"Vmn1r116",0,0
"Vmn1r117",0,0
"Vmn1r118",0,0
"Vmn1r119",0,0
"Vmn1r12",0,0
"Vmn1r120",0,0
"Vmn1r121",0,0
"Vmn1r122",0,0
"Vmn1r123",0,0
"Vmn1r124",0,0
"Vmn1r125",0,0
"Vmn1r126",0,0
"Vmn1r127",0,0
"Vmn1r128",0,0
"Vmn1r129",0,0
"Vmn1r13",0,0
"Vmn1r130",0,0
"Vmn1r131",0,0
"Vmn1r132",0,0
"Vmn1r135",0,0
"Vmn1r137",0,0
"Vmn1r138",0,0
"Vmn1r139",0,0
"Vmn1r14",0,0
"Vmn1r142",0,0
"Vmn1r143",0,0
"Vmn1r148",0,0
"Vmn1r149",0,0
"Vmn1r15",0,0
"Vmn1r151",0,0
"Vmn1r152",0,0
"Vmn1r155",0,0
"Vmn1r157",0,0
"Vmn1r158",0,0
"Vmn1r159",0,0
"Vmn1r16",0,0
"Vmn1r160",0,0
"Vmn1r163",0,0
"Vmn1r165",0,0
"Vmn1r166",0,0
"Vmn1r167",0,0
"Vmn1r168",0,0
"Vmn1r169",0,0
"Vmn1r17",0,0
"Vmn1r170",0,0
"Vmn1r171",0,0
"Vmn1r172",0,0
"Vmn1r173",0,0
"Vmn1r174",0,0
"Vmn1r175",0,0
"Vmn1r176",0,0
"Vmn1r177",0,0
"Vmn1r178",0,0
"Vmn1r179",0,0
"Vmn1r18",0,0
"Vmn1r180",0,0
"Vmn1r181",0,0
"Vmn1r183",0,0
"Vmn1r184",0,0
"Vmn1r185",0,0
"Vmn1r186",0,0
"Vmn1r187",0,0
"Vmn1r188",0,0
"Vmn1r189",0,0
"Vmn1r19",0,0
"Vmn1r191",0,0
"Vmn1r192",0,0
"Vmn1r193",0,0
"Vmn1r194",0,0
"Vmn1r195",0,0
"Vmn1r196",0,2
"Vmn1r197",0,0
"Vmn1r198",0,0
"Vmn1r199",0,0
"Vmn1r2",0,0
"Vmn1r20",0,0
"Vmn1r200",0,0
"Vmn1r201",0,0
"Vmn1r202",0,0
"Vmn1r203",0,0
"Vmn1r204",0,0
"Vmn1r205",0,0
"Vmn1r206",0,0
"Vmn1r207-ps",0,0
"Vmn1r208",0,0
"Vmn1r209",0,0
"Vmn1r21",1,0
"Vmn1r210",0,0
"Vmn1r211",0,0
"Vmn1r212",0,0
"Vmn1r213",0,0
"Vmn1r214",0,0
"Vmn1r215",0,0
"Vmn1r216",0,0
"Vmn1r217",0,0
"Vmn1r218",0,0
"Vmn1r219",0,0
"Vmn1r22",0,0
"Vmn1r220",0,0
"Vmn1r221",0,0
"Vmn1r222",0,0
"Vmn1r223",0,0
"Vmn1r224",0,0
"Vmn1r225",0,0
"Vmn1r226",0,0
"Vmn1r227",0,0
"Vmn1r228",0,0
"Vmn1r229",0,0
"Vmn1r23",0,0
"Vmn1r230",0,0
"Vmn1r231",0,0
"Vmn1r232",0,0
"Vmn1r233",0,0
"Vmn1r234",0,0
"Vmn1r235",0,0
"Vmn1r236",0,0
"Vmn1r237",0,0
"Vmn1r238",0,0
"Vmn1r24",0,0
"Vmn1r25",0,0
"Vmn1r26",0,0
"Vmn1r27",0,0
"Vmn1r28",0,0
"Vmn1r29",0,0
"Vmn1r3",1,0
"Vmn1r30",0,0
"Vmn1r31",0,0
"Vmn1r32",0,1
"Vmn1r33",0,0
"Vmn1r34",0,0
"Vmn1r35",0,0
"Vmn1r36",0,0
"Vmn1r37",0,0
"Vmn1r38",0,0
"Vmn1r39",0,0
"Vmn1r4",0,0
"Vmn1r40",0,0
"Vmn1r41",0,0
"Vmn1r42",0,0
"Vmn1r43",0,0
"Vmn1r44",0,0
"Vmn1r45",0,0
"Vmn1r46",0,0
"Vmn1r47",0,0
"Vmn1r48",0,0
"Vmn1r49",0,0
"Vmn1r5",0,0
"Vmn1r50",0,0
"Vmn1r51",0,0
"Vmn1r52",0,0
"Vmn1r53",0,0
"Vmn1r54",0,0
"Vmn1r55",0,0
"Vmn1r56",0,0
"Vmn1r57",0,0
"Vmn1r58",2,1
"Vmn1r59",0,0
"Vmn1r6",0,0
"Vmn1r60",0,0
"Vmn1r61",0,0
"Vmn1r62",0,0
"Vmn1r63",0,0
"Vmn1r64",0,0
"Vmn1r65",0,0
"Vmn1r66",0,0
"Vmn1r67",0,0
"Vmn1r68",0,0
"Vmn1r69",0,0
"Vmn1r7",0,0
"Vmn1r70",0,0
"Vmn1r71",0,0
"Vmn1r72",0,0
"Vmn1r73",0,0
"Vmn1r74",0,0
"Vmn1r75",0,0
"Vmn1r76",0,0
"Vmn1r77",0,0
"Vmn1r78",0,0
"Vmn1r79",0,0
"Vmn1r8",0,0
"Vmn1r80",0,0
"Vmn1r81",0,0
"Vmn1r82",0,0
"Vmn1r83",0,0
"Vmn1r84",0,0
"Vmn1r85",0,0
"Vmn1r86",0,0
"Vmn1r87",0,0
"Vmn1r88",0,0
"Vmn1r89",0,0
"Vmn1r9",0,0
"Vmn1r90",0,1
"Vmn1r91",0,0
"Vmn1r93",0,0
"Vmn1r94",0,0
"Vmn1r95",0,0
"Vmn2r-ps11",0,0
"Vmn2r-ps129",1,3
"Vmn2r-ps159",0,0
"Vmn2r-ps54",0,0
"Vmn2r-ps60",0,0
"Vmn2r1",0,0
"Vmn2r10",0,0
"Vmn2r100",0,0
"Vmn2r101",0,0
"Vmn2r102",0,0
"Vmn2r103",0,0
"Vmn2r104",0,0
"Vmn2r105",0,0
"Vmn2r106",0,0
"Vmn2r107",0,0
"Vmn2r108",0,0
"Vmn2r109",0,0
"Vmn2r11",0,0
"Vmn2r110",0,0
"Vmn2r111",0,0
"Vmn2r112",0,0
"Vmn2r113",0,0
"Vmn2r114",0,0
"Vmn2r115",0,0
"Vmn2r116",0,0
"Vmn2r117",0,0
"Vmn2r118",2,2
"Vmn2r12",0,0
"Vmn2r120",0,0
"Vmn2r121",0,0
"Vmn2r122",0,0
"Vmn2r123",0,0
"Vmn2r124",0,0
"Vmn2r13",0,0
"Vmn2r14",0,0
"Vmn2r15",0,0
"Vmn2r16",0,0
"Vmn2r17",0,0
"Vmn2r18",0,0
"Vmn2r19",0,0
"Vmn2r2",0,0
"Vmn2r20",0,0
"Vmn2r21",0,0
"Vmn2r22",0,0
"Vmn2r23",0,0
"Vmn2r24",0,0
"Vmn2r25",0,0
"Vmn2r26",0,0
"Vmn2r27",0,0
"Vmn2r28",0,0
"Vmn2r29",20,29
"Vmn2r3",0,0
"Vmn2r30",0,0
"Vmn2r31",0,0
"Vmn2r32",0,0
"Vmn2r33",0,0
"Vmn2r34",0,0
"Vmn2r35",0,0
"Vmn2r36",0,0
"Vmn2r37",0,0
"Vmn2r38",3,1
"Vmn2r39",0,0
"Vmn2r4",0,0
"Vmn2r40",0,0
"Vmn2r41",0,0
"Vmn2r42",0,0
"Vmn2r43",0,0
"Vmn2r44",1,0
"Vmn2r45",0,0
"Vmn2r46",1,1
"Vmn2r47",0,0
"Vmn2r48",0,0
"Vmn2r49",0,0
"Vmn2r5",0,0
"Vmn2r50",0,0
"Vmn2r51",0,0
"Vmn2r52",0,0
"Vmn2r53",0,0
"Vmn2r54",0,0
"Vmn2r55",0,0
"Vmn2r56",0,0
"Vmn2r57",0,0
"Vmn2r58",0,0
"Vmn2r59",0,0
"Vmn2r6",0,0
"Vmn2r60",0,0
"Vmn2r61",0,0
"Vmn2r62",0,0
"Vmn2r63",0,0
"Vmn2r65",0,0
"Vmn2r66",0,0
"Vmn2r67",0,0
"Vmn2r68",0,0
"Vmn2r69",0,0
"Vmn2r7",0,0
"Vmn2r70",0,0
"Vmn2r71",0,0
"Vmn2r72",0,0
"Vmn2r73",0,0
"Vmn2r74",0,0
"Vmn2r75",0,0
"Vmn2r76",0,0
"Vmn2r77",0,0
"Vmn2r78",0,2
"Vmn2r79",0,0
"Vmn2r8",0,0
"Vmn2r80",0,0
"Vmn2r81",0,0
"Vmn2r82",0,0
"Vmn2r83",0,0
"Vmn2r84",2,1
"Vmn2r85",5,9
"Vmn2r86",0,0
"Vmn2r87",4,6
"Vmn2r88",0,0
"Vmn2r89",1,0
"Vmn2r9",0,0
"Vmn2r90",0,0
"Vmn2r91",0,0
"Vmn2r92",0,0
"Vmn2r93",0,0
"Vmn2r94",0,0
"Vmn2r95",0,0
"Vmn2r96",0,0
"Vmn2r97",0,0
"Vmn2r98",0,0
"Vmn2r99",0,0
"Vmo1",0,0
"Vmp1",557,593
"Vnn1",0,0
"Vnn3",0,0
"Vopp1",404,867
"Vprbp",192,156
"Vpreb1",2,3
"Vpreb2",0,0
"Vpreb3",0,1
"Vps11",130,119
"Vps13a",494,534
"Vps13b",398,360
"Vps13c",380,236
"Vps13d",374,406
"Vps16",212,228
"Vps18",216,219
"Vps25",526,504
"Vps26a",256,281
"Vps26b",1061,641
"Vps28",1001,1060
"Vps29",474,397
"Vps33a",250,295
"Vps33b",114,96
"Vps35",975,901
"Vps36",161,147
"Vps37a",798,824
"Vps37b",219,227
"Vps37c",25,27
"Vps37d",139,114
"Vps39",282,230
"Vps41",819,786
"Vps45",264,168
"Vps4a",599,468
"Vps4b",277,283
"Vps51",474,460
"Vps52",140,120
"Vps53",457,409
"Vps54",68,110
"Vps72",562,667
"Vps8",116,125
"Vps9d1",212,266
"Vrk1",108,114
"Vrk2",46,41
"Vrk3",109,74
"Vrtn",0,0
"Vsig1",1,0
"Vsig10",14,7
"Vsig10l",11,25
"Vsig2",8,34
"Vsig4",0,0
"Vsig8",1,3
"Vsnl1",2712,4212
